article_id	num_refs	ref_id	ref_text
acm130299	12	acm73758	M. Kifer , J. Wu, A logic for object-oriented logic programming, Proceedings of the eighth ACM SIGACT-SIGMOD-SIGART symposium on Principles of database systems, p.379-393, March 1989, Philadelphia, Pennsylvania, United States 
acm130299	12	acm49347	Mark A. Roth , Herry F. Korth , Abraham Silberschatz, Extended algebra and calculus for nested relational databases, ACM Transactions on Database Systems (TODS), v.13 n.4, p.389-417, Dec. 1988 
acm130299	12	acm78223	Edward Tufte, Envisioning information, Graphics Press, Cheshire, CT, 1990 
acm133215	7	acm37515	K. Birman , T. Joseph, Exploiting virtual synchrony in distributed systems, ACM SIGOPS Operating Systems Review, v.21 n.5, p.123-138, Nov. 1987 
acm133215	7	acm133214	Douglass R. Cutting , David R. Karger , Jan O. Pedersen , John W. Tukey, Scatter/Gather: a cluster-based approach to browsing large document collections, Proceedings of the 15th annual international ACM SIGIR conference on Research and development in information retrieval, p.318-329, June 21-24, 1992, Copenhagen, Denmark 
acm133215	7	acm57214	Dumais, S.T. et al. "Using Latent Semantic Analysis to IMprove Information Retrieval." In Proceedings of CHI'88 pp. 281-285.
acm133215	7	acm91412	S. Feiner and C. Beshers. "Visualizing n-dimensional virtual worlds with nvision". Computer Graphics, 24(2):37-38, 1990.
acm133215	7	acm126507	Gary Perlman, The HCI Bibliography project, ACM SIGCHI Bulletin, v.23 n.3, p.15-20, July 1991 
acm133215	7	acm63601	Gerald Salton, Automatic text processing, Addison-Wesley Longman Publishing Co., Inc., Boston, MA, 1988 
acm133215	7	acm54266	Peter Willett, Recent trends in hierarchic document clustering: a critical review, Information Processing and Management: an International Journal, v.24 n.5, p.577-597, 1988 
acm133216	9	acm143054	Christopher Ahlberg , Christopher Williamson , Ben Shneiderman, Dynamic queries for information exploration: an implementation and evaluation, Proceedings of the SIGCHI conference on Human factors in computing systems, p.619-626, May 03-07, 1992, Monterey, California, United States 
acm133216	9	acm57203	J. P. Chin , V. A. Diehl , L. K. Norman, Development of an instrument measuring user satisfaction of the human-computer interface, Proceedings of the SIGCHI conference on Human factors in computing systems, p.213-218, May 15-19, 1988, Washington, D.C., United States 
acm133216	9	acm122874	Richard H. Fowler , Wendy A. L. Fowler , Bradley A. Wilson, Integrating query thesaurus, and documents through a common visual representation, Proceedings of the 14th annual international ACM SIGIR conference on Research and development in information retrieval, p.142-151, October 13-16, 1991, Chicago, Illinois, United States 
acm133216	9	acm101297	Donna Harman , Gerald Candela, Bringing natural language information retrieval out of the closet, ACM SIGCHI Bulletin, v.22 n.1, p.42-48, Jul. 1990 
acm133216	9	acm45557	Hyoung-Joo Kim , Henry F. Korth , Avi Silberschatz, PICASSO: a graphical query language, Software-Practice &amp; Experience, v.18 n.3, p.169-203, March, 1988 
acm133216	9	acm122873	Robert R. Korfhage, To see, or not to see- is That the query?, Proceedings of the 14th annual international ACM SIGIR conference on Research and development in information retrieval, p.134-141, October 13-16, 1991, Chicago, Illinois, United States 
acm133216	9	acm6011	James A. Larson, A visual approach to browsing in a database environment, Computer, v.19 n.6, p.62-71, June 1986 
acm133216	9	acm576628	Gerard Salton , Michael J. McGill, Introduction to Modern Information Retrieval, McGraw-Hill, Inc., New York, NY, 1986 
acm133216	9	acm2982	Michael David Williams, What makes RABBIT run?, International Journal of Man-Machine Studies, v.21 n.4, p.333-352, Oct. 1984 
acm134093	2	acm83821	Foley, J., van Dam, A., Feiner, S. Hughes, J., Computer Graphics: Principles and Practice, Addison-Wesley Inc., 1997, pp. 83-91.
acm134093	2	acm83596	P. Prusinkiewicz , Aristid Lindenmayer, The algorithmic beauty of plants, Springer-Verlag New York, Inc., New York, NY, 1990 
acm142751	5	acm64790	Dennis E. Egan , Joel R. Remde , Louis M. Gomez , Thomas K. Landauer , Jennifer Eberhardt , Carol C. Lochbaum, Formative design evaluation of superbook, ACM Transactions on Information Systems (TOIS), v.7 n.1, p.30-57, Jan. 1989 
acm142751	5	acm74233	G. Fischer , R. McCall , A. Morch, JANUS: integrating hypertext with a knowledge-based design environment, Proceedings of the second annual ACM conference on Hypertext, p.105-117, November 1989, Pittsburgh, Pennsylvania, United States 
acm142751	5	acm128727	Gerhard Fischer , Andreas C. Lemke , Thomas Mastaglio , Andres I. Morch, The role of critiquing in cooperative problem solving, ACM Transactions on Information Systems (TOIS), v.9 n.2, p.123-151, April 1991 
acm142751	5	acm109167	Raymond McCall , Gerhard Fischer , Anders Morch, Supporting reflection-in-action in the Janus design environment, The electronic design studio, MIT Press, Cambridge, MA, 1990 
acm142751	5	acm108887	David A. Wroblewski , Timothy P. McCandless , William C. Hill, DETENTE: practical support for practical action, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.195-202, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm142780	5	acm108854	Gerhard Fischer , Curt Stevens, Information access in complex, poorly structured information spaces, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.63-70, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm142780	5	acm101299	Toshikazu Kato , Takio Kurita , Hiroyuki Shimogaki, Multimedia interaction with image database systems, ACM SIGCHI Bulletin, v.22 n.1, p.52-54, Jul. 1990 
acm142780	5	acm97265	Brenda Laurel , Tim Oren , Abbe Don, Issues in multimedia interface design: media integration and interface agents, Proceedings of the SIGCHI conference on Human factors in computing systems: Empowering people, p.133-139, April 01-05, 1990, Seattle, Washington, United States 
acm142780	5	acm107795	Padmini Srinivasan, The importance of rough approximation for information retrieval, International Journal of Man-Machine Studies, v.34 n.5, p.657-671, May 1991 
acm142780	5	acm2982	Michael David Williams, What makes RABBIT run?, International Journal of Man-Machine Studies, v.21 n.4, p.333-352, Oct. 1984 
acm142817	2	acm22342	G. W. Furnas, Generalized fisheye views, Proceedings of the SIGCHI conference on Human factors in computing systems, p.16-23, April 13-17, 1986, Boston, Massachusetts, United States 
acm142817	2	acm108870	Jock D. Mackinlay , George G. Robertson , Stuart K. Card, The perspective wall: detail and context smoothly integrated Mackinlay color plates, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.173-176, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm142913	9	acm58576	Friedrich Ludwig Bauer , Bernhard Möller , Helmut Partsch , Peter Pepper, Formal Program Construction by Transformations-Computer-Aided, Intuition-Guided Programming, IEEE Transactions on Software Engineering, v.15 n.2, p.165-180, February 1989 
acm142913	9	acm808258	Mark A. Linton, Implementing relational views of programs, Proceedings of the first ACM SIGSOFT/SIGPLAN software engineering symposium on Practical software development environments, p.132-140, April 1984 
acm142913	9	acm63219	Mark A. Linton , John M. Vissides , Paul R. Calder, Composing User Interfaces with InterViews, Computer, v.22 n.2, p.8-22, February 1989 
acm142913	9	acm99297	Harold Ossher , William Harrison, Support for change in RPDE3 , ACM SIGSOFT Software Engineering Notes, v.15 n.6, p.218-228, Dec. 1990 
acm142913	9	acm4310	Steven P. Reiss, PECAN: program development systems that support multiple views, IEEE Transactions on Software Engineering, v.11 n.3, p.276-285, March 1985 
acm142913	9	acm78875	S. P. Reiss, Interacting with the FIELD environment, Software-Practice &amp; Experience, v.20 n.S1, p.89-115, June 1990 
acm142913	9	acm73679	S. P. Reiss , S. Meyers , C. Duby, Using GELO to visualize software systems, Proceedings of the 2nd annual ACM SIGGRAPH symposium on User interface software and technology, p.149-157, November 13-15, 1989, Williamsburg, Virginia, United States 
acm142913	9	acm53589	Charles Rich , Richard C. Waters, The Programmer's Apprentice: A Research Overview, Computer, v.21 n.11, p.10-25, November 1988 
acm142913	9	acm806466	Richard M. Stallman, EMACS the extensible, customizable self-documenting display editor, Proceedings of the ACM SIGPLAN SIGOA symposium on Text manipulation, p.147-156, June 08-10, 1981, Portland, Oregon, United States 
acm143054	3	acm57203	J. P. Chin , V. A. Diehl , L. K. Norman, Development of an instrument measuring user satisfaction of the human-computer interface, Proceedings of the SIGCHI conference on Human factors in computing systems, p.213-218, May 15-19, 1988, Washington, D.C., United States 
acm143054	3	acm45557	Hyoung-Joo Kim , Henry F. Korth , Avi Silberschatz, PICASSO: a graphical query language, Software-Practice &amp; Experience, v.18 n.3, p.169-203, March, 1988 
acm143054	3	acm6011	James A. Larson, A visual approach to browsing in a database environment, Computer, v.19 n.6, p.62-71, June 1986 
acm146826	20	acm122981	Rodrigo A. Botafogo , Ben Shneiderman, Identifying aggregates in hypertext structures, Proceedings of the third annual ACM conference on Hypertext, p.63-74, December 15-18, 1991, San Antonio, Texas, United States 
acm146826	20	acm72456	P. J. Brown, Do we need maps to navigate round hypertext documents?, Electronic Publishing-Origination, Dissemination, and Design, v.2 n.2, p.91-100, July 1989 
acm146826	20	acm317436	Davida Charney, Comprehending non-linear text: the role of discourse cues and reading strategies, Proceeding of the ACM conference on Hypertext, p.109-120, November 1987, Chapel Hill, North Carolina, United States 
acm146826	20	acm59297	Jeff Conklin , Michael L. Begeman, gIBIS: a hypertext tool for exploratory policy discussion, ACM Transactions on Information Systems (TOIS), v.6 n.4, p.303-331, Oct. 1988 
acm146826	20	acm64790	Dennis E. Egan , Joel R. Remde , Louis M. Gomez , Thomas K. Landauer , Jennifer Eberhardt , Carol C. Lochbaum, Formative design evaluation of superbook, ACM Transactions on Information Systems (TOIS), v.7 n.1, p.30-57, Jan. 1989 
acm146826	20	acm368168	Robert W. Floyd, Algorithm 97: Shortest path, Communications of the ACM, v.5 n.6, p.345, June 1962 
acm146826	20	acm22342	G. W. Furnas, Generalized fisheye views, Proceedings of the SIGCHI conference on Human factors in computing systems, p.16-23, April 13-17, 1986, Boston, Massachusetts, United States 
acm146826	20	acm30859	Frank G. Halasz , Thomas P. Moran , Randall H. Trigg, Notecards in a nutshell, Proceedings of the SIGCHI/GI conference on Human factors in computing systems and graphics interface, p.45-52, April 05-09, 1987, Toronto, Ontario, Canada 
acm146826	20	acm48514	Frank,G. Halasz, Reflections on NoteCards: seven issues for the next generation of hypermedia systems, Communications of the ACM, v.31 n.7, p.836-852, July 1988 
acm146826	20	acm74226	C. C. Marshall , P. M. Irish, Guided tours and on-line presentations: how authors make existing hypertext intelligible for readers, Proceedings of the second annual ACM conference on Hypertext, p.15-26, November 1989, Pittsburgh, Pennsylvania, United States 
acm146826	20	acm77483	Jakob Nielsen, The art of navigating through hypertext, Communications of the ACM, v.33 n.3, p.296-310, March 1990 
acm146826	20	acm79094	Jakob Nielsen, Hypertext and hypermedia, Academic Press Professional, Inc., San Diego, CA, 1990 
acm146826	20	acm317437	Christine Neuwirth , David Kaufer , Rick Chimera , Terilyn Gillespie, The Notes program: a hypertext application for writing from source texts, Proceeding of the ACM conference on Hypertext, p.121-141, November 1987, Chapel Hill, North Carolina, United States 
acm146826	20	acm119088	R. Pausch , J. Detmer, Node popularity as a hypertext browsing aid, Electronic Publishing-Origination, Dissemination, and Design, v.3 n.4, p.227-234, Nov. 1990 
acm146826	20	acm116453	Catherine Plaisant, Guide to opportunities in volunteer archaeology: case study on the use of a hypertext system in a museum exhibit, Hypertext/hypermedia handbook, McGraw-Hill, Inc., Hightstown, NJ, 1991 
acm146826	20	acm63601	Gerald Salton, Automatic text processing, Addison-Wesley Longman Publishing Co., Inc., Boston, MA, 1988 
acm146826	20	acm64791	P. David Stotts , Richard Furuta, Petri-net-based hypertext: document structure with browsing semantics, ACM Transactions on Information Systems (TOIS), v.7 n.1, p.3-29, Jan. 1989 
acm146826	20	acm129669	P. David Stotts , Richard Furuta, Hierarchy, composition, scripting languages, and translators for structured hypertext, Hypertext: concepts, systems and applications, Cambridge University Press, New York, NY, 1992 
acm146826	20	acm317435	Randall H. Trigg , Peggy M. Irish, Hypertext habitats: experiences of writers in NoteCards, Proceeding of the ACM conference on Hypertext, p.89-108, November 1987, Chapel Hill, North Carolina, United States 
acm146826	20	acm74225	P. T. Zellweger, Scripted documents: a hypermedia path mechanism, Proceedings of the second annual ACM conference on Hypertext, p.1-14, November 1989, Pittsburgh, Pennsylvania, United States 
acm147206	1	acm578513	I. D. Faux , M. J. Pratt, Computational Geometry for Design and Manufacture, Halsted Press, New York, NY, 1979 
acm153577	16	acm578027	Stuart K. Card , Allen Newell , Thomas P. Moran, The Psychology of Human-Computer Interaction, Lawrence Erlbaum Associates, Inc., Mahwah, NJ, 1983 
acm153577	16	acm108874	Stuart K. Card , George G. Robertson , Jock D. Mackinlay, The information visualizer, an information workspace, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.181-186, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm153577	16	acm147199	Brookshire D. Conner , Scott S. Snibbe , Kenneth P. Herndon , Daniel C. Robbins , Robert C. Zeleznik , Andries van Dam, Three-dimensional widgets, Proceedings of the 1992 symposium on Interactive 3D graphics, p.183-188, June 1992, Cambridge, Massachusetts, United States 
